Unnamed: 0,ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status
4900,29790,2019,ncf,Sex Not Available,pre,type3,p3,l1,nopc,nob/c,776500,3.5,0.0233,3862.5,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,6600.0,CRIF,587,EXP,65-74,to_inst,96.10148515,south,direct,0
80565,105455,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,236500,3.875,0.1124,1782.0,312.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3300.0,EXP,797,CIB,35-44,not_inst,79.36241611,North,direct,0
103474,128364,2019,cf,Female,pre,type2,p3,l1,nopc,b/c,306500,,,,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,4500.0,CIB,879,CIB,25-34,not_inst,71.61214953,south,direct,1
87826,112716,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,4.25,0.8355,5426.25,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,4080.0,CRIF,623,EXP,65-74,to_inst,66.10824742,North,direct,0
7308,32198,2019,ncf,Female,nopre,type2,p1,l1,nopc,b/c,206500,,,,324.0,neg_amm,not_int,not_lpsm,208000.0,sb,pr,home,1U,4920.0,CIB,729,EXP,45-54,to_inst,99.27884615,North,direct,1
65168,90058,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,206500,,,,240.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,6000.0,EQUI,753,EXP,65-74,to_inst,,North,direct,1
91285,116175,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,266500,3.875,0.6368,0.0,240.0,not_neg,not_int,not_lpsm,458000.0,sb,sr,home,1U,26040.0,CRIF,633,EXP,55-64,not_inst,58.18777293,North,direct,0
31612,56502,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,4.125,0.2872,0.0,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,5400.0,CRIF,864,EXP,55-64,not_inst,34.55710956,south,direct,0
53357,78247,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,66500,4.125,1.8698,2323.26,240.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,3240.0,CIB,806,CIB,55-64,to_inst,75.56818182,North,direct,0
96363,121253,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,2820.0,CIB,796,CIB,45-54,to_inst,90.96638655,North,direct,1
108328,133218,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,486500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7620.0,EQUI,750,EXP,45-54,not_inst,,south,direct,1
39172,64062,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,356500,4.625,0.597,0.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,3840.0,CIB,858,EXP,>74,to_inst,74.58158996,North,direct,0
9165,34055,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,216500,5.25,0.7151,4551.75,360.0,not_neg,not_int,not_lpsm,328000.0,sb,ir,home,1U,14940.0,EXP,500,EXP,35-44,to_inst,66.00609756,North,direct,0
108786,133676,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,446500,3.125,0.1761,4061.67,180.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,6960.0,CRIF,795,CIB,35-44,to_inst,68.90432099,North,direct,0
90644,115534,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,3.875,0.498,5253.13,324.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4440.0,EXP,641,EXP,55-64,to_inst,73.53896104,North,direct,0
99137,124027,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,126500,3.375,0.7311,4391.28,180.0,not_neg,not_int,not_lpsm,218000.0,sb,sr,home,1U,10020.0,CIB,735,CIB,45-54,to_inst,58.02752294,south,direct,0
78874,103764,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,86500,3.875,1.5461,2922.03,180.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,1740.0,EXP,833,CIB,65-74,to_inst,62.68115942,south,direct,0
127278,152168,2019,cf,Sex Not Available,pre,type3,p3,l1,nopc,nob/c,386500,3.875,1.1123,0.0,180.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,17400.0,EXP,751,EXP,55-64,to_inst,92.46411483,south,direct,0
12097,36987,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,156500,4.5,1.6063,0.0,240.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,,EXP,819,CIB,45-54,to_inst,54.34027778,south,direct,0
146066,170956,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,276500,3.875,-0.1141,5500.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,3000.0,CRIF,660,EXP,>74,to_inst,79.45402299,North,direct,0
105492,130382,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,3.69,0.0061,338.76,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3720.0,CIB,566,CIB,45-54,not_inst,62.56613757,North,direct,0
98113,123003,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,696500,5.125,0.8984,39.9,360.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,15960.0,CRIF,653,EXP,35-44,not_inst,75.05387931,south,direct,0
124996,149886,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,386500,3.875,0.103,0.0,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,6480.0,EXP,680,CIB,25-34,not_inst,54.59039548,North,direct,0
25663,50553,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,456500,3.75,0.0552,0.0,360.0,not_neg,not_int,not_lpsm,1318000.0,sb,pr,home,1U,18060.0,EXP,740,EXP,65-74,not_inst,34.63581184,south,direct,0
18058,42948,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,266500,4.56,0.5363,1481.5,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,8100.0,CRIF,612,CIB,55-64,to_inst,59.48660714,south,direct,0
71965,96855,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,416500,3.125,0.0129,,180.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,15060.0,CRIF,545,EXP,45-54,not_inst,55.68181818,south,direct,0
97893,122783,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,196500,,,,240.0,neg_amm,not_int,not_lpsm,198000.0,sb,pr,home,1U,5820.0,CIB,721,EXP,45-54,to_inst,99.24242424,North,direct,1
121889,146779,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,406500,4.56,0.1285,7120.96,360.0,neg_amm,not_int,not_lpsm,578000.0,sb,pr,home,1U,15000.0,CIB,612,CIB,45-54,not_inst,70.32871972,south,direct,0
69061,93951,2019,cf,Female,pre,type2,p1,l1,nopc,b/c,276500,3.875,1.0065,2697.17,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5700.0,EXP,521,CIB,45-54,to_inst,99.46043165,North-East,direct,0
46775,71665,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,396500,4.625,0.2249,2621.59,360.0,neg_amm,not_int,not_lpsm,608000.0,sb,pr,home,1U,8880.0,CRIF,820,CIB,55-64,to_inst,65.21381579,south,direct,0
34394,59284,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,166500,,,,360.0,neg_amm,not_int,not_lpsm,198000.0,sb,pr,home,1U,3840.0,CIB,736,CIB,55-64,to_inst,84.09090909,central,direct,1
4809,29699,2019,cf,Male,pre,type2,p4,l1,nopc,b/c,346500,3.875,1.079,0.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,,EXP,552,CIB,65-74,to_inst,96.7877095,North,direct,0
32902,57792,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,286500,3.99,0.7542,1410.77,240.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,4980.0,CRIF,730,CIB,45-54,to_inst,73.84020619,North,direct,0
25790,50680,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,386500,3.375,-0.0996,6090.63,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,8220.0,CRIF,761,CIB,35-44,to_inst,84.38864629,North,direct,0
136101,160991,2019,cf,Female,nopre,type1,p3,l2,nopc,nob/c,106500,4.625,1.2883,2150.0,240.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3420.0,CIB,680,CIB,65-74,to_inst,59.83146067,North,direct,0
67930,92820,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,476500,3.99,1.2542,4961.04,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,10800.0,CRIF,552,EXP,55-64,to_inst,83.89084507,south,direct,0
105803,130693,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,326500,3.75,0.1508,1250.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6300.0,EXP,668,EXP,35-44,to_inst,88.72282609,North,direct,0
96589,121479,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,86500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1380.0,EQUI,779,EXP,65-74,to_inst,,south,direct,1
109203,134093,2019,cf,Male,nopre,type3,p3,l2,nopc,nob/c,336500,3.75,0.0408,5443.75,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,5760.0,CIB,671,EXP,65-74,to_inst,99.55621302,North,direct,0
23724,48614,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,636500,,,,360.0,neg_amm,not_int,not_lpsm,658000.0,sb,pr,home,1U,8820.0,CRIF,567,CIB,45-54,to_inst,96.7325228,south,direct,1
73444,98334,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,256500,3.75,0.2218,6374.8,300.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,7680.0,EXP,750,EXP,>74,to_inst,69.70108696,North,direct,0
108011,132901,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,166500,3.125,0.0361,419.72,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,,EXP,797,EXP,65-74,to_inst,40.80882353,south,direct,0
57653,82543,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5760.0,EQUI,763,EXP,45-54,not_inst,,North,direct,1
98995,123885,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,616500,4.375,0.0551,3824.04,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,17820.0,EXP,756,EXP,55-64,not_inst,79.24164524,central,direct,0
26018,50908,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,126500,4.56,0.5739,3345.21,360.0,neg_amm,not_int,not_lpsm,138000.0,sb,pr,home,1U,2820.0,CIB,860,CIB,25-34,to_inst,91.66666667,North,direct,0
136157,161047,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,176500,,,,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3960.0,CIB,575,CIB,55-64,to_inst,46.69312169,south,direct,1
143684,168574,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,4.125,0.5471,4636.25,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,1740.0,EXP,806,CIB,65-74,to_inst,75.24038462,south,direct,0
83903,108793,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,176500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2940.0,EQUI,671,EXP,55-64,to_inst,,North,direct,1
21994,46884,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,446500,,,,360.0,not_neg,not_int,lpsm,578000.0,sb,pr,home,1U,6540.0,CRIF,574,CIB,45-54,not_inst,77.24913495,North,direct,1
22253,47143,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,526500,4.0,-0.0746,2006.64,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,10620.0,EXP,655,CIB,35-44,not_inst,72.32142857,south,direct,0
111173,136063,2019,,Joint,nopre,type1,p3,l1,nopc,nob/c,406500,,,,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,3720.0,CIB,714,EXP,35-44,not_inst,71.56690141,south,direct,1
3503,28393,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,326500,2.75,-0.7205,2372.31,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,,EXP,683,EXP,45-54,to_inst,93.82183908,North,direct,0
100723,125613,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,3.875,0.1016,0.0,360.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1U,9360.0,EXP,684,EXP,25-34,not_inst,74.42893401,central,direct,0
1810,26700,2019,cf,Female,nopre,type1,p3,l2,nopc,nob/c,306500,,,,300.0,neg_amm,not_int,not_lpsm,408000.0,sb,pr,home,1U,7500.0,CRIF,695,CIB,35-44,to_inst,75.12254902,North-East,direct,1
116906,141796,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,516500,,,,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,6960.0,CRIF,741,CIB,45-54,not_inst,89.35986159,south,direct,1
28529,53419,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,386500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,11220.0,EQUI,524,EXP,45-54,to_inst,,North,direct,1
43824,68714,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,66500,4.99,1.2653,2041.0,360.0,not_neg,not_int,not_lpsm,78000.0,sb,pr,home,1U,2520.0,CIB,559,EXP,65-74,to_inst,85.25641026,North,direct,0
147704,172594,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,516500,2.75,-0.8352,1799.28,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,,EXP,848,EXP,35-44,to_inst,80.95611285,south,direct,0
89261,114151,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,426500,2.99,-0.7401,1001.28,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,,CIB,514,EXP,45-54,to_inst,76.43369176,North,direct,0
135855,160745,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,276500,2.99,-0.7689,803.87,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,,EXP,576,CIB,35-44,to_inst,99.46043165,North,direct,0
17107,41997,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,576500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10560.0,EQUI,830,EXP,45-54,not_inst,,central,direct,1
105638,130528,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,556500,3.99,0.192,0.0,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,11820.0,CIB,521,EXP,45-54,not_inst,74.39839572,south,direct,0
35680,60570,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,356500,3.625,-0.0713,941.8,360.0,not_neg,not_int,not_lpsm,748000.0,sb,sr,home,1U,7260.0,EXP,700,EXP,35-44,not_inst,47.66042781,North,direct,0
40103,64993,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,196500,3.99,1.1008,3443.06,240.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,5280.0,EXP,716,EXP,65-74,to_inst,42.90393013,central,direct,0
82351,107241,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,476500,3.25,-0.2193,0.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,12720.0,EXP,792,CIB,45-54,not_inst,93.7992126,North,direct,0
46333,71223,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,356500,3.875,0.3915,3405.18,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,3720.0,EXP,841,CIB,25-34,not_inst,83.29439252,North,direct,0
68891,93781,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,296500,,,,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,4500.0,CIB,810,EXP,55-64,not_inst,90.39634146,south,direct,1
126018,150908,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,296500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,850,EXP,>74,to_inst,,North,direct,1
43356,68246,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,4.375,1.1266,3198.52,120.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,4500.0,CIB,683,EXP,65-74,to_inst,71.95945946,south,direct,0
36116,61006,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,336500,3.875,0.8772,2096.25,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,3960.0,CIB,600,CIB,45-54,to_inst,84.54773869,south,direct,0
131502,156392,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,246500,3.99,0.5569,3600.08,360.0,not_neg,not_int,not_lpsm,348000.0,sb,ir,home,1U,4860.0,CIB,832,CIB,25-34,not_inst,70.83333333,North,direct,0
126585,151475,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,4.75,0.5167,2275.1,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3720.0,CIB,850,CIB,55-64,to_inst,58.39552239,south,direct,0
79220,104110,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,276500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3720.0,EQUI,597,EXP,35-44,not_inst,,south,direct,1
65726,90616,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,456500,,,,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,5220.0,EXP,832,CIB,55-64,to_inst,73.86731392,south,direct,1
41500,66390,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,236500,,,,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4980.0,EXP,847,CIB,65-74,not_inst,79.36241611,North,direct,1
44703,69593,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,156500,4.75,1.3695,4400.0,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,1980.0,CRIF,567,CIB,25-34,to_inst,75.24038462,North,direct,0
71708,96598,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,536500,4.375,0.3372,4121.18,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,6960.0,CIB,801,CIB,25-34,to_inst,59.08590308,central,direct,0
147940,172830,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,266500,,,,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,6360.0,EXP,824,CIB,65-74,to_inst,68.68556701,south,direct,1
88019,112909,2019,cf,Male,pre,type1,p2,l1,nopc,nob/c,456500,4.875,0.4804,0.0,360.0,not_neg,not_int,not_lpsm,1958000.0,sb,ir,home,2U,5340.0,EXP,623,CIB,65-74,not_inst,23.31460674,south,direct,0
63067,87957,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,636500,3.99,0.3941,0.0,360.0,neg_amm,not_int,not_lpsm,768000.0,sb,pr,home,1U,7200.0,CIB,727,CIB,65-74,not_inst,82.87760417,North,direct,0
95857,120747,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,546500,4.75,0.7093,7900.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,15000.0,CIB,513,CIB,35-44,to_inst,75.06868132,North,direct,0
21546,46436,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,216500,,,,240.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4380.0,CIB,715,CIB,55-64,to_inst,72.65100671,North,direct,1
39292,64182,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,3.875,0.7169,1249.8,240.0,not_neg,not_int,not_lpsm,998000.0,sb,ir,home,1U,15240.0,CIB,827,EXP,45-54,not_inst,44.73947896,south,direct,0
72917,97807,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,66500,,,,360.0,not_neg,not_int,lpsm,68000.0,sb,pr,home,1U,2880.0,CIB,710,CIB,25-34,to_inst,97.79411765,North,direct,1
145389,170279,2019,cf,Male,pre,type2,p1,l1,nopc,b/c,236500,3.99,1.1895,1893.03,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,4980.0,EXP,745,EXP,25-34,to_inst,99.3697479,North,direct,0
104720,129610,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,96500,4.49,1.8254,1207.82,180.0,not_neg,not_int,not_lpsm,98000.0,sb,pr,home,1U,2100.0,CRIF,630,CIB,45-54,to_inst,98.46938776,North,direct,0
112900,137790,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,86500,4.75,1.38,2083.0,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,4020.0,CRIF,637,EXP,45-54,to_inst,73.30508475,south,direct,0
40201,65091,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,4.875,0.7355,3240.49,240.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4380.0,CIB,813,CIB,45-54,to_inst,67.76960784,south,direct,0
62513,87403,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,166500,,,,96.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8580.0,EQUI,638,EXP,55-64,to_inst,,North,direct,1
127097,151987,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,216500,,,,360.0,not_neg,not_int,lpsm,218000.0,sb,pr,home,1U,2220.0,EXP,714,CIB,35-44,not_inst,99.31192661,North,direct,1
90480,115370,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,416500,3.625,-0.0121,0.0,360.0,not_neg,int_only,not_lpsm,638000.0,sb,pr,home,1U,11280.0,CIB,897,CIB,45-54,not_inst,65.28213166,south,direct,0
111652,136542,2019,ncf,Male,pre,type1,p3,l1,nopc,nob/c,246500,4.375,0.4598,4901.75,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,5220.0,EXP,694,CIB,65-74,to_inst,44.17562724,North,direct,0
131527,156417,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,236500,2.99,0.3275,4038.35,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,,CIB,885,CIB,25-34,not_inst,99.3697479,North,direct,0
96650,121540,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,526500,4.125,0.7586,18968.75,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,5640.0,CIB,562,EXP,55-64,to_inst,78.81736527,south,direct,0
4798,29688,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,486500,3.875,0.3294,6791.86,360.0,not_neg,not_int,lpsm,618000.0,sb,pr,home,1U,6480.0,CIB,826,EXP,25-34,not_inst,78.72168285,North,direct,0
4394,29284,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,516500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7380.0,EQUI,900,EXP,25-34,not_inst,,North,direct,1
11009,35899,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,266500,3.25,0.9483,8144.21,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4560.0,EXP,671,CIB,45-54,to_inst,86.52597403,central,direct,0
114130,139020,2019,cf,Sex Not Available,,type1,p3,l1,nopc,nob/c,456500,,,,180.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,16740.0,CRIF,795,CIB,55-64,to_inst,49.19181034,south,direct,1
23695,48585,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,76500,,,,360.0,not_neg,int_only,not_lpsm,88000.0,sb,pr,home,1U,1860.0,CRIF,667,EXP,35-44,to_inst,86.93181818,south,direct,1
137411,162301,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,3.5,0.1368,,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2160.0,CIB,568,EXP,65-74,to_inst,67.08633094,North,direct,0
84146,109036,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,336500,3.25,0.4509,0.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,,CIB,588,EXP,25-34,not_inst,99.55621302,North,direct,0
127251,152141,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,3.99,0.5055,,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,3780.0,EXP,873,EXP,65-74,to_inst,28.19010417,south,direct,0
88336,113226,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,606500,,,,360.0,not_neg,not_int,not_lpsm,848000.0,sb,sr,home,1U,6480.0,CRIF,858,CIB,<25,not_inst,71.52122642,North,direct,1
41826,66716,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,306500,,,,360.0,not_neg,int_only,not_lpsm,338000.0,sb,pr,home,1U,4620.0,CRIF,766,CIB,35-44,to_inst,90.68047337,south,direct,1
89593,114483,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,216500,3.99,0.522,3019.81,288.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4020.0,CRIF,891,EXP,65-74,to_inst,72.65100671,North,direct,0
109705,134595,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,3.99,0.4733,5311.96,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3180.0,EXP,706,CIB,55-64,to_inst,78.36134454,North,direct,0
136179,161069,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,418000.0,sb,ir,home,4U,8640.0,CIB,695,EXP,65-74,to_inst,73.32535885,central,direct,1
128380,153270,2019,cf,Sex Not Available,pre,type2,p1,l1,nopc,b/c,306500,3.99,1.2375,0.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3840.0,EXP,768,CIB,25-34,to_inst,96.3836478,south,direct,0
76959,101849,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,166500,,,,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,1980.0,CIB,744,CIB,25-34,not_inst,80.04807692,central,direct,1
100355,125245,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,56500,4.5,1.4755,3147.46,360.0,not_neg,not_int,not_lpsm,98000.0,sb,pr,home,1U,1020.0,CRIF,749,CIB,55-64,to_inst,57.65306122,North,direct,0
115363,140253,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,436500,3.375,0.1564,14750.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,12900.0,CRIF,727,CIB,35-44,to_inst,89.44672131,south,direct,0
